IV	1476597	1476956	1476597	1476956	SPT5_T15_R2_peak_236	17	.	3.09413	3.42441	1.73219
IV	1489641	1491310	1489641,1489683,1489978,1489985	1490972,1491170,1491310,1491128	SPT5_T0_R2_peak_148,SPT5_T0_R1_peak_196,SPT5_T15_R2_peak_237,SPT5_T15_R1_peak_180	51,63,37,74	.,.,.,.	5.27692,5.92138,4.28436,6.32607	7.42157,8.77497,5.90428,10.0671	5.12713,6.32929,3.79218,7.48799
IV	1493091	1494196	1493091,1493217	1494196,1494179	SPT5_T0_R1_peak_197,SPT5_T0_R2_peak_149	22,19	.,.	3.51131,3.35227	4.06009,3.8244	2.23025,1.9956
IV	1496683	1497045	1496683,1496693	1497045,1497007	SPT5_T15_R2_peak_238,SPT5_T0_R1_peak_198	14,37	.,.	2.75388,4.48776	3.01853,5.84471	1.40172,3.77585
IV	1502253	1502618	1502253	1502618	SPT5_T15_R2_peak_239	15	.	2.93672	3.16858	1.52715
IV	1506804	1507893	1506804,1506870,1506992	1507856,1507503,1507893	SPT5_T15_R1_peak_181,SPT5_T0_R1_peak_199,SPT5_T15_R2_peak_240	68,20,41	.,.,.	5.47408,3.31238,4.53601	9.28035,3.8092,6.30063	6.81991,2.03757,4.14854
IV	1517895	1518227	1517895	1518227	SPT5_T15_R2_peak_241	23	.	3.55341	4.17194	2.31934
IV	1524821	1525639	1524821,1524857,1524857,1524857	1525570,1525305,1525469,1525639	SPT5_T0_R1_peak_200,SPT5_T15_R1_peak_182,SPT5_T15_R2_peak_242,SPT5_T0_R2_peak_150	112,22,25,86	.,.,.,.	7.50697,3.29547,3.51195,6.81863	14.1634,4.02381,4.43235,11.27	11.2556,2.25858,2.54752,8.66083
IX	0	245	0	245	SPT5_T0_R2_peak_151	108	.	7.70521	13.4388	10.8438
IX	21696	22210	21696,21708	22210,22161	SPT5_T0_R2_peak_152,SPT5_T0_R1_peak_201	18,21	.,.	3.26979,3.46436	3.64206,3.95852	1.83474,2.13536
IX	36805	37177	36805	37177	SPT5_T0_R1_peak_202	28	.	3.91561	4.74173	2.8065
IX	54102	55082	54102	55082	SPT5_T15_R2_peak_243	13	.	2.83533	2.96261	1.3335
IX	68242	69527	68242,68262,68266,68352	68600,68767,68596,69527	SPT5_T15_R2_peak_244,SPT5_T0_R1_peak_203,SPT5_T15_R1_peak_183,SPT5_T0_R2_peak_153	60,52,36,30	.,.,.,.	5.6504,5.20082,4.13114,4.02234	8.5368,7.52917,5.59771,5.02	6.00299,5.25403,3.61507,3.04742
IX	73509	73694	73509	73694	SPT5_T0_R1_peak_204	13	.	2.83012	2.93144	1.32824
IX	77457	77953	77457,77681	77831,77953	SPT5_T15_R1_peak_184,SPT5_T15_R2_peak_245	33,15	.,.	4.18487,2.92847	5.33478,3.19689	3.35209,1.5359
IX	84752	85239	84752,85013	85074,85239	SPT5_T15_R2_peak_246,SPT5_T15_R1_peak_185	16,13	.,.	3.04452,2.8288	3.39458,2.97248	1.69948,1.38461
IX	96412	96753	96412,96528	96601,96753	SPT5_T0_R1_peak_205,SPT5_T15_R2_peak_247	13,16	.,.	2.79943,3.04642	2.98596,3.31453	1.37033,1.6408
IX	99525	99861	99525,99595,99624,99644	99837,99859,99837,99861	SPT5_T15_R1_peak_186,SPT5_T0_R1_peak_206,SPT5_T15_R2_peak_248,SPT5_T0_R2_peak_154	56,44,40,34	.,.,.,.	4.81105,4.57436,4.14751,4.0858	7.95479,6.59909,6.26984,5.56944	5.66796,4.43102,4.09515,3.49248
IX	102352	102587	102352	102587	SPT5_T0_R1_peak_207	42	.	4.77846	6.42422	4.26493
IX	106065	106321	106065	106321	SPT5_T0_R2_peak_155	13	.	2.90298	3.04594	1.38139
IX	127782	127954	127782	127954	SPT5_T0_R1_peak_208	27	.	3.85534	4.64415	2.73721
IX	129867	130240	129867	130240	SPT5_T15_R2_peak_249	21	.	3.36016	3.87141	2.10984
IX	131914	132310	131914	132310	SPT5_T15_R2_peak_250	15	.	2.9549	3.15823	1.52187
IX	138230	139732	138230,138256,138309,138341	139520,139542,139732,139497	SPT5_T15_R1_peak_187,SPT5_T0_R1_peak_209,SPT5_T15_R2_peak_251,SPT5_T0_R2_peak_156	41,35,40,45	.,.,.,.	4.62663,4.38619,4.54965,4.99614	6.27472,5.63887,6.17214,6.77871	4.17836,3.58379,4.00239,4.55354
IX	141911	143053	141911,141912,142582	142776,143053,142755	SPT5_T0_R2_peak_157,SPT5_T15_R2_peak_252,SPT5_T0_R1_peak_210	17,12,17	.,.,.	3.1815,2.78474,3.17946	3.49131,2.87173,3.48819	1.71814,1.25743,1.74147
IX	150248	150448	150248	150448	SPT5_T15_R2_peak_253	20	.	3.28269	3.87414	2.09214
IX	160037	160726	160037,160516	160519,160726	SPT5_T0_R1_peak_211,SPT5_T15_R1_peak_188	10,13	.,.	2.63345,2.76601	2.64152,2.94939	1.08806,1.35484
IX	166005	166298	166005	166298	SPT5_T0_R2_peak_158	53	.	5.37004	7.61838	5.3302
IX	169736	170233	169736,169738	170111,170233	SPT5_T15_R2_peak_254,SPT5_T15_R1_peak_189	40,33	.,.	4.54525,4.04172	6.21431,5.32649	4.04343,3.37655
IX	173394	174148	173394,173702	173815,174148	SPT5_T15_R1_peak_190,SPT5_T15_R2_peak_255	18,13	.,.	3.14603,2.82025	3.51806,2.93506	1.83154,1.30908
IX	174961	175617	174961,175059	175136,175617	SPT5_T0_R1_peak_212,SPT5_T15_R1_peak_191	40,14	.,.	4.38564,2.77552	6.15705,3.06832	4.0391,1.45079
IX	177499	178138	177499,177547,177552,177572	177868,178138,177852,177843	SPT5_T15_R1_peak_192,SPT5_T0_R1_peak_213,SPT5_T0_R2_peak_159,SPT5_T15_R2_peak_256	45,17,22,24	.,.,.,.	4.73679,3.12314,3.50595,3.52494	6.73638,3.44601,4.13576,4.26669	4.59337,1.74475,2.28668,2.41397
IX	197516	198444	197516,197615,197615	197745,197816,198444	SPT5_T0_R1_peak_214,SPT5_T15_R2_peak_257,SPT5_T15_R1_peak_193	23,31,25	.,.,.	3.56268,4.07553,3.63228	4.14161,5.20584,4.36146	2.31059,3.19035,2.5404
IX	207528	207700	207528	207700	SPT5_T0_R1_peak_215	12	.	2.79957	2.88459	1.29103
IX	210624	210798	210624	210798	SPT5_T0_R1_peak_216	15	.	2.97146	3.19846	1.52864
IX	215010	215311	215010	215311	SPT5_T0_R2_peak_160	13	.	2.91354	3.06135	1.35638
IX	216077	216365	216077	216365	SPT5_T15_R1_peak_194	18	.	3.11035	3.52637	1.81388
IX	216407	216611	216407	216611	SPT5_T0_R2_peak_161	11	.	2.68106	2.70628	1.11128
IX	222621	222864	222621,222670	222819,222864	SPT5_T0_R1_peak_217,SPT5_T15_R2_peak_258	31,18	.,.	4.11951,3.20173	5.09819,3.55481	3.11676,1.80717
IX	232442	232930	232442,232471,232506,232512	232930,232893,232885,232895	SPT5_T0_R2_peak_162,SPT5_T15_R1_peak_195,SPT5_T15_R2_peak_259,SPT5_T0_R1_peak_218	49,62,36,36	.,.,.,.	5.06325,5.64018,4.22519,4.4469	7.23027,8.6355,5.74473,5.75204	4.98685,6.25109,3.65431,3.67862
IX	248707	249897	248707,248767,248914,248999	249861,249868,249693,249897	SPT5_T0_R1_peak_219,SPT5_T0_R2_peak_163,SPT5_T15_R1_peak_196,SPT5_T15_R2_peak_260	54,44,72,35	.,.,.,.	5.36093,4.85855,5.96707,4.20772	7.72303,6.64949,9.7342,5.57052	5.41889,4.48438,7.2351,3.52592
IX	254131	255618	254131,254140,254201,254204	255434,255618,254952,255148	SPT5_T15_R2_peak_261,SPT5_T15_R1_peak_197,SPT5_T0_R1_peak_220,SPT5_T0_R2_peak_164	50,56,73,83	.,.,.,.	5.11819,4.87864,5.98678,6.83732	7.42943,7.96416,9.92798,10.9003	5.08216,5.67445,7.39689,8.34405
IX	257206	258812	257206,257208,257224,257239,258407,258409	258754,258723,257542,257544,258812,258749	SPT5_T0_R1_peak_221,SPT5_T15_R1_peak_198,SPT5_T15_R2_peak_262,SPT5_T0_R2_peak_165,SPT5_T15_R2_peak_263,SPT5_T0_R2_peak_166	35,29,24,48,20,17	.,.,.,.,.,.	4.38377,3.94837,3.52982,4.92148,3.34553,3.19281	5.63744,4.91253,4.32758,7.04029,3.82966,3.50811	3.58206,2.9899,2.46722,4.84607,2.03868,1.7246
IX	267800	268947	267800,267947,267968,268032	268893,268551,268758,268947	SPT5_T0_R1_peak_222,SPT5_T15_R1_peak_199,SPT5_T15_R2_peak_264,SPT5_T0_R2_peak_167	18,28,15,13	.,.,.,.	3.18754,3.68336,2.7575,2.81714	3.61742,4.69227,3.24508,3.00451	1.88185,2.82279,1.58165,1.34939
IX	291848	292404	291848,291895	292338,292404	SPT5_T0_R1_peak_223,SPT5_T15_R2_peak_265	14,13	.,.	2.98382,2.80245	3.17301,2.91403	1.47705,1.32983
IX	310899	311159	310899	311159	SPT5_T0_R1_peak_224	20	.	3.37907	3.84328	2.07971
IX	316309	316612	316309,316320,316320,316320	316612,316584,316592,316609	SPT5_T15_R1_peak_200,SPT5_T0_R2_peak_168,SPT5_T0_R1_peak_225,SPT5_T15_R2_peak_266	32,31,29,29	.,.,.,.	3.95632,3.98077,3.89281,3.78572	5.17503,5.17967,4.83416,4.94125	3.23459,3.17428,2.90027,2.96934
IX	321972	322332	321972,322064	322157,322332	SPT5_T0_R1_peak_226,SPT5_T15_R2_peak_267	22,14	.,.	3.47162,2.80261	4.00686,3.09338	2.20313,1.46008
IX	325650	326042	325650	326042	SPT5_T0_R1_peak_227	23	.	3.57644	4.19777	2.35556
IX	332631	333583	332631,332710,332737,332745	333444,333461,333393,333583	SPT5_T15_R2_peak_268,SPT5_T15_R1_peak_201,SPT5_T0_R1_peak_228,SPT5_T0_R2_peak_169	48,53,36,44	.,.,.,.	4.98601,4.8091,4.2078,4.88135	7.15512,7.60184,5.68178,6.6758	4.82841,5.36111,3.62565,4.47741
IX	336068	336369	336068,336142	336369,336317	SPT5_T0_R1_peak_229,SPT5_T15_R2_peak_269	20,18	.,.	3.29784,3.17097	3.84009,3.59631	2.07283,1.86404
IX	338270	339297	338270,338744	339297,339194	SPT5_T0_R2_peak_170,SPT5_T0_R1_peak_230	33,18	.,.	4.17643,3.1058	5.34176,3.52738	3.32431,1.80498
IX	343919	344184	343919	344184	SPT5_T15_R2_peak_270	15	.	2.92781	3.20532	1.55304
IX	348636	349000	348636	349000	SPT5_T15_R1_peak_202	13	.	2.76653	2.92107	1.32631
IX	360383	360615	360383	360615	SPT5_T0_R1_peak_231	17	.	3.08267	3.43655	1.73594
IX	370118	370341	370118	370341	SPT5_T0_R1_peak_232	13	.	2.78619	2.96633	1.34045
IX	378349	378579	378349	378579	SPT5_T0_R1_peak_233	12	.	2.79086	2.896	1.29369
IX	381778	382667	381778,381798,382152,382231	382485,382442,382667,382530	SPT5_T0_R2_peak_171,SPT5_T0_R1_peak_234,SPT5_T15_R1_peak_203,SPT5_T15_R2_peak_271	26,20,31,19	.,.,.,.	3.63469,3.30072,3.7166,3.1368	4.54112,3.82082,5.02169,3.73516	2.62291,2.054,3.11371,1.98816
IX	383794	384731	383794,383812,383961,384211	384517,384517,384517,384731	SPT5_T15_R2_peak_272,SPT5_T0_R2_peak_172,SPT5_T0_R1_peak_235,SPT5_T15_R1_peak_204	21,44,30,42	.,.,.,.	3.37467,4.82054,4.00262,4.58868	3.88311,6.55709,4.98111,6.34848	2.10914,4.41156,3.0457,4.25791
IX	386090	387046	386090,386298,386325,386483	386935,386879,387046,386932	SPT5_T15_R2_peak_273,SPT5_T0_R2_peak_173,SPT5_T15_R1_peak_205,SPT5_T0_R1_peak_236	14,31,39,20	.,.,.,.	2.93717,4.13224,4.30992,3.34198	3.14166,5.20831,5.9376,3.81144	1.48644,3.19723,3.90339,2.0401
IX	388411	389333	388411,388442,388512,388666	389245,389197,389333,388951	SPT5_T0_R2_peak_174,SPT5_T15_R1_peak_206,SPT5_T15_R2_peak_274,SPT5_T0_R1_peak_237	21,23,16,18	.,.,.,.	3.48226,3.50578,3.04395,3.20995	4.02858,4.16843,3.33208,3.56376	2.18844,2.37266,1.64829,1.83831
IX	394901	395184	394901	395184	SPT5_T0_R2_peak_175	21	.	3.45802	3.95564	2.11184
IX	415715	416047	415715	416047	SPT5_T0_R1_peak_238	23	.	3.53464	4.14888	2.32183
IX	421606	422013	421606	422013	SPT5_T0_R1_peak_239	12	.	2.76757	2.83742	1.24951
IX	427270	427636	427270,427415	427558,427636	SPT5_T15_R2_peak_275,SPT5_T0_R2_peak_176	18,29	.,.	3.18067,3.95912	3.61304,4.96228	1.87384,2.97677
IX	438914	439863	438914,439064,439299,439299	439850,439862,439861,439863	SPT5_T15_R2_peak_276,SPT5_T0_R1_peak_240,SPT5_T0_R2_peak_177,SPT5_T15_R1_peak_207	37,61,232,31	.,.,.,.	4.37947,5.25285,13.3746,3.805	5.91556,8.53259,26.6667,5.10078	3.7974,6.12042,23.2116,3.17451
MT	2332	2588	2332	2588	SPT5_T0_R2_peak_178	13	.	2.93954	3.10224	1.3745
MT	13931	16652	13931,14070,14886	14207,16652,16124	SPT5_T0_R1_peak_241,SPT5_T0_R2_peak_179,SPT5_T0_R1_peak_242	13,26,15	.,.,.	2.30834,3.68617,3.02964	2.96546,4.57151,3.26257	1.34844,2.65659,1.59346
MT	18041	21414	18041,18099,20060	18724,20959,21414	SPT5_T0_R2_peak_180,SPT5_T0_R1_peak_243,SPT5_T0_R2_peak_181	18,18,21	.,.,.	3.1795,3.18808,3.37699	3.62008,3.61893,4.00761	1.83105,1.88019,2.1878
MT	25955	26695	25955	26695	SPT5_T0_R1_peak_244	17	.	3.14805	3.5023	1.76568
MT	28721	29024	28721,28738	29024,29001	SPT5_T0_R1_peak_245,SPT5_T0_R2_peak_182	16,16	.,.	3.07987,3.10583	3.33415,3.37628	1.62615,1.63155
MT	36598	36986	36598,36641	36966,36986	SPT5_T0_R1_peak_246,SPT5_T0_R2_peak_183	27,47	.,.	3.86622,5.0277	4.62823,7.00704	2.70336,4.77946
MT	40839	41910	40839,41562	41737,41910	SPT5_T0_R2_peak_184,SPT5_T0_R1_peak_247	17,33	.,.	3.18654,4.29302	3.53809,5.3875	1.77027,3.36134
MT	43110	43612	43110,43354	43612,43607	SPT5_T0_R1_peak_248,SPT5_T0_R2_peak_185	26,16	.,.	3.79381,3.12328	4.54212,3.41328	2.63886,1.65861
MT	55511	56180	55511	56180	SPT5_T0_R2_peak_186	13	.	2.88391	3.01476	1.33573
MT	59632	62582	59632,60493	62582,61246	SPT5_T0_R2_peak_187,SPT5_T0_R1_peak_249	17,30	.,.	2.96843,4.03413	3.5255,5.03181	1.75718,3.06309
MT	64455	65077	64455	65077	SPT5_T0_R1_peak_250	14	.	2.94432	3.10983	1.42472
MT	73714	74469	73714,73792	74318,74469	SPT5_T0_R1_peak_251,SPT5_T0_R2_peak_188	20,24	.,.	3.2679,3.53766	3.87587,4.40406	2.08052,2.4913
MT	77892	78578	77892	78578	SPT5_T0_R1_peak_252	14	.	2.94432	3.10983	1.42472
MT	79258	79960	79258,79264	79907,79960	SPT5_T0_R1_peak_253,SPT5_T0_R2_peak_189	14,22	.,.	2.63529,3.05537	3.16268,4.06482	1.49905,2.2102
V	210	482	210	482	SPT5_T0_R1_peak_254	13	.	2.90012	3.04221	1.37515
V	6207	6780	6207,6207,6238	6441,6780,6492	SPT5_T0_R1_peak_255,SPT5_T0_R2_peak_190,SPT5_T15_R2_peak_277	95,28,26	.,.,.	7.35532,3.98391,3.76816	12.4019,4.87105,4.55316	9.59296,2.87302,2.63336
V	13140	13521	13140,13219	13521,13448	SPT5_T15_R1_peak_208,SPT5_T0_R1_peak_256	19,17	.,.	3.14964,3.09989	3.65769,3.4243	1.9386,1.71394
V	16037	16406	16037,16046	16267,16406	SPT5_T15_R2_peak_278,SPT5_T0_R1_peak_257	21,11	.,.	3.39495,2.68385	3.97663,2.71034	2.18218,1.14327
V	18956	19134	18956	19134	SPT5_T15_R2_peak_279	13	.	2.86479	3.00075	1.35943
V	33773	34159	33773,33776	33944,34159	SPT5_T0_R1_peak_258,SPT5_T15_R2_peak_280	12,15	.,.	2.7772,2.92439	2.85665,3.18641	1.25831,1.53826
V	42065	42772	42065,42084,42097,42110	42558,42373,42772,42330	SPT5_T15_R1_peak_209,SPT5_T15_R2_peak_281,SPT5_T0_R2_peak_191,SPT5_T0_R1_peak_259	37,63,20,20	.,.,.,.	4.28326,5.75144,3.37749,3.37867	5.70918,8.92604,3.86234,3.83247	3.71196,6.33154,2.04916,2.07228
V	51702	51918	51702	51918	SPT5_T0_R2_peak_192	12	.	2.79012	2.90704	1.26237
V	53271	53977	53271,53279,53365,53443	53977,53762,53886,53775	SPT5_T0_R1_peak_260,SPT5_T15_R1_peak_210,SPT5_T0_R2_peak_193,SPT5_T15_R2_peak_282	39,45,75,32	.,.,.,.	4.4895,4.58897,6.46873,4.08231	6.02828,6.72804,10.0914,5.24662	3.9262,4.59226,7.58151,3.22356
V	56280	56621	56280	56621	SPT5_T0_R2_peak_194	18	.	3.19851	3.54839	1.80866
V	61068	61493	61068	61493	SPT5_T0_R2_peak_195	21	.	3.45123	3.96534	2.14417
V	68210	70353	68210,68583,68903,68991	70353,70351,70324,70271	SPT5_T0_R1_peak_261,SPT5_T0_R2_peak_196,SPT5_T15_R1_peak_211,SPT5_T15_R2_peak_283	46,85,45,39	.,.,.,.	4.65722,6.54503,4.41129,4.22934	6.83485,11.0959,6.63992,6.02228	4.66472,8.56019,4.51251,3.91188
V	80019	80405	80019,80219	80278,80405	SPT5_T15_R1_peak_212,SPT5_T15_R2_peak_284	30,15	.,.	3.74194,2.93497	4.98998,3.1554	3.07446,1.51548
V	84782	86739	84782,84788,84800,84862,86518	86732,86672,85619,85600,86739	SPT5_T15_R2_peak_285,SPT5_T0_R1_peak_262,SPT5_T0_R2_peak_197,SPT5_T15_R1_peak_213,SPT5_T0_R2_peak_198	33,55,54,44,22	.,.,.,.,.	4.14836,5.03432,5.47076,4.31377,3.60053	5.37099,7.81586,7.77251,6.50761,4.17846	3.32988,5.54285,5.45757,4.41965,2.26722
V	99513	100512	99513,99550,99593	100512,100238,100168	SPT5_T0_R2_peak_199,SPT5_T0_R1_peak_263,SPT5_T15_R1_peak_214	12,29,31	.,.,.	2.76201,3.97954,3.98493	2.82977,4.85896,5.04639	1.21198,2.93906,3.13566
V	106313	107194	106313,107000	107081,107194	SPT5_T15_R1_peak_215,SPT5_T0_R1_peak_264	14,16	.,.	2.80516,3.03116	3.10722,3.38928	1.48142,1.69051
V	117435	118208	117435,117449,117535,117552	118103,118086,118084,118208	SPT5_T0_R1_peak_265,SPT5_T15_R2_peak_286,SPT5_T0_R2_peak_200,SPT5_T15_R1_peak_216	49,34,46,80	.,.,.,.	5.10858,3.97021,4.73883,6.60354	7.17348,5.52678,6.86698,10.7662	4.93701,3.46943,4.65868,8.0836
V	123066	123821	123066,123126,123126,123134	123821,123567,123601,123575	SPT5_T0_R1_peak_266,SPT5_T15_R2_peak_287,SPT5_T0_R2_peak_201,SPT5_T15_R1_peak_217	43,58,56,36	.,.,.,.	4.74768,5.5653,5.53515,4.13618	6.5464,8.29682,7.97313,5.58611	4.39618,5.83252,5.67382,3.60286
V	124271	124810	124271	124810	SPT5_T15_R2_peak_288	12	.	2.70817	2.76381	1.21886
V	131064	131771	131064,131279	131771,131599	SPT5_T15_R2_peak_289,SPT5_T0_R1_peak_267	21,12	.,.	3.40102,2.78035	3.95602,2.86011	2.16527,1.26575
V	135377	135578	135377,135383	135569,135578	SPT5_T15_R1_peak_218,SPT5_T15_R2_peak_290	17,21	.,.	2.93356,3.35921	3.42076,3.99828	1.74611,2.19632
V	140457	141783	140457,140507,140550,140569	141537,141783,141639,141454	SPT5_T0_R1_peak_268,SPT5_T15_R2_peak_291,SPT5_T0_R2_peak_202,SPT5_T15_R1_peak_219	68,31,112,31	.,.,.,.	5.89466,3.98965,7.98109,3.83977	9.29344,5.15541,14.0439,5.07293	6.8218,3.16584,11.2697,3.15177
V	147864	148036	147864	148036	SPT5_T0_R1_peak_269	11	.	2.68464	2.71033	1.14406
V	149949	150165	149949	150165	SPT5_T15_R2_peak_292	23	.	3.52271	4.19171	2.35668
V	152471	153287	152471,152672,152731,152737	153194,153185,153287,153190	SPT5_T15_R1_peak_220,SPT5_T0_R1_peak_270,SPT5_T0_R2_peak_203,SPT5_T15_R2_peak_293	26,21,27,13	.,.,.,.	3.6383,3.43225,3.66118,2.69717	4.46826,3.94066,4.63881,2.94333	2.62946,2.15065,2.71643,1.33996
V	167028	167567	167028	167567	SPT5_T15_R2_peak_294	10	.	2.55229	2.51295	1.02802
V	174577	175002	174577,174697,174711	174968,175002,175002	SPT5_T15_R2_peak_295,SPT5_T15_R1_peak_221,SPT5_T0_R1_peak_271	41,55,36	.,.,.	4.54164,5.37566,4.43144	6.28404,7.85827,5.70037	4.10163,5.58467,3.6391
V	177116	177673	177116,177137	177673,177663	SPT5_T15_R1_peak_222,SPT5_T0_R2_peak_204	19,13	.,.	3.21903,2.74428	3.65241,2.96745	1.93427,1.3017
V	191947	192746	191947,191947,191955,192013	192306,192746,192482,192340	SPT5_T0_R1_peak_272,SPT5_T15_R1_peak_223,SPT5_T15_R2_peak_296,SPT5_T0_R2_peak_205	36,42,50,25	.,.,.,.	4.25089,4.33794,4.92885,3.6863	5.64334,6.27935,7.38878,4.47022	3.61027,4.2065,5.04704,2.56962
V	194660	195368	194660,194660,194746	195020,195368,195020	SPT5_T0_R1_peak_273,SPT5_T15_R2_peak_297,SPT5_T15_R1_peak_224	15,16,16	.,.,.	3.00341,3.07191,2.98911	3.26916,3.37555,3.35754	1.57628,1.69389,1.68805
V	208614	208814	208614	208814	SPT5_T15_R2_peak_298	21	.	3.38172	3.93823	2.14712
V	211745	212846	211745,211928,212075	212846,212339,212289	SPT5_T15_R2_peak_299,SPT5_T0_R2_peak_206,SPT5_T0_R1_peak_274	29,21,25	.,.,.	3.91795,3.49932,3.73484	4.91723,4.02205,4.45135	2.96897,2.14537,2.58237
V	221370	222782	221370,221569,221578,221766	222544,222527,222782,222522	SPT5_T15_R1_peak_225,SPT5_T0_R1_peak_275,SPT5_T15_R2_peak_300,SPT5_T0_R2_peak_207	21,22,30,38	.,.,.,.	3.17352,3.32271,3.96242,4.53398	3.89793,4.05641,5.02914,5.95324	2.14168,2.25985,3.06917,3.86666
V	225387	225724	225387,225387,225511	225685,225695,225724	SPT5_T0_R1_peak_276,SPT5_T15_R2_peak_301,SPT5_T15_R1_peak_226	30,13,60	.,.,.	4.02107,2.83987,5.60174	4.96254,3.00031,8.39015	3.02671,1.38773,6.05577
V	238289	238781	238289	238781	SPT5_T15_R2_peak_302	17	.	3.08128	3.43148	1.72295
V	241980	242934	241980,242107,242119	242934,242571,242565	SPT5_T0_R2_peak_208,SPT5_T15_R2_peak_303,SPT5_T0_R1_peak_277	13,24,19	.,.,.	2.81328,3.45731,3.06461	3.0011,4.2945,3.6816	1.33658,2.43477,1.9348
V	259955	260269	259955	260269	SPT5_T0_R1_peak_278	18	.	3.16388	3.56162	1.83201
V	261260	261830	261260,261366	261801,261830	SPT5_T15_R2_peak_304,SPT5_T15_R1_peak_227	32,40	.,.	4.01042,4.40272	5.27268,6.07972	3.25758,4.03507
V	264150	264619	264150,264251	264538,264619	SPT5_T15_R1_peak_228,SPT5_T15_R2_peak_305	33,22	.,.	3.94697,3.4622	5.34483,4.04023	3.39039,2.23272
V	265960	266702	265960,266022,266200	266221,266510,266702	SPT5_T15_R2_peak_306,SPT5_T0_R1_peak_279,SPT5_T0_R2_peak_209	20,20,11	.,.,.	3.31722,3.34162,2.74505	3.82118,3.79932,2.801	2.04607,2.03943,1.18792
V	268310	269154	268310,268397,268414,268428	269154,268804,268720,268828	SPT5_T0_R2_peak_210,SPT5_T0_R1_peak_280,SPT5_T15_R1_peak_229,SPT5_T15_R2_peak_307	28,37,35,29	.,.,.,.	3.83926,4.39472,4.18877,3.87597	4.7967,5.75656,5.4794,4.91483	2.84164,3.71538,3.50098,2.95494
V	270235	270581	270235,270330,270369	270581,270530,270578	SPT5_T0_R2_peak_211,SPT5_T0_R1_peak_281,SPT5_T15_R1_peak_230	52,25,34	.,.,.	5.28143,3.71419,4.06934	7.50368,4.46602,5.44013	5.23513,2.58636,3.46806
V	271697	272458	271697	272458	SPT5_T15_R1_peak_231	13	.	2.7364	2.98874	1.38469
V	278995	279592	278995,279261	279592,279558	SPT5_T15_R1_peak_232,SPT5_T15_R2_peak_308	46,18	.,.	4.85184,3.14949	6.77074,3.52989	4.63766,1.82744
V	280363	281565	280363,280799,280825,280945	281537,281565,281563,281460	SPT5_T15_R1_peak_233,SPT5_T0_R1_peak_282,SPT5_T15_R2_peak_309,SPT5_T0_R2_peak_212	54,45,38,30	.,.,.,.	5.09357,4.84953,4.35919,3.98095	7.67176,6.76714,6.0398,5.04943	5.41885,4.5882,3.8988,3.05484
V	284438	285072	284438,284446,284451,284479	285072,285023,285006,285020	SPT5_T15_R2_peak_310,SPT5_T0_R1_peak_283,SPT5_T15_R1_peak_234,SPT5_T0_R2_peak_213	50,74,52,34	.,.,.,.	5.06847,6.33946,5.0958,4.26664	7.37249,9.9599,7.53783,5.48193	5.00676,7.40853,5.29827,3.43551
V	291374	291662	291374	291662	SPT5_T15_R2_peak_311	16	.	3.08609	3.38646	1.69476
V	292701	292910	292701	292910	SPT5_T15_R2_peak_312	20	.	3.32959	3.88822	2.09902
V	295088	295734	295088,295094,295163	295734,295526,295350	SPT5_T0_R1_peak_284,SPT5_T15_R1_peak_235,SPT5_T15_R2_peak_313	15,21,25	.,.,.	3.01726,3.34988,3.59599	3.23068,3.85622,4.36697	1.56535,2.10939,2.50123
V	298269	298537	298269	298537	SPT5_T15_R1_peak_236	17	.	3.1206	3.46996	1.79204
V	302511	303863	302511,302595,303280,303345	303814,303863,303808,303813	SPT5_T15_R1_peak_237,SPT5_T0_R1_peak_285,SPT5_T0_R2_peak_214,SPT5_T15_R2_peak_314	39,22,49,35	.,.,.,.	4.31069,3.47806,4.99542,4.08057	5.98515,4.04921,7.18704,5.6586	3.96484,2.24432,4.94732,3.58708
V	305028	306255	305028,305944,305947	306175,306197,306255	SPT5_T0_R1_peak_286,SPT5_T15_R2_peak_315,SPT5_T15_R1_peak_238	25,15,42	.,.,.	3.5995,2.92279,4.44363	4.38455,3.21172,6.38637	2.5415,1.55512,4.29983
V	311193	312193	311193,311451,311477,311621	312185,311940,312193,312185	SPT5_T15_R2_peak_316,SPT5_T0_R1_peak_287,SPT5_T15_R1_peak_239,SPT5_T0_R2_peak_215	24,25,30,16	.,.,.,.	3.45324,3.46956,3.5372,3.0939	4.2519,4.43026,4.93976,3.45117	2.4122,2.56484,3.04597,1.69923
V	321840	322473	321840	322473	SPT5_T15_R2_peak_317	16	.	3.06573	3.38702	1.68325
V	328300	328540	328300	328540	SPT5_T15_R1_peak_240	23	.	3.5201	4.17518	2.36926
V	335133	336484	335133,335247,335383,335415	336484,336143,335781,335988	SPT5_T15_R1_peak_241,SPT5_T15_R2_peak_318,SPT5_T0_R1_peak_288,SPT5_T0_R2_peak_216	39,34,42,23	.,.,.,.	4.10999,4.07153,4.57921,3.49575	5.91557,5.49413,6.33206,4.18303	3.90155,3.43934,4.20959,2.31143
V	342449	343461	342449,342477,342491,342566	343424,343443,343461,343395	SPT5_T15_R2_peak_319,SPT5_T15_R1_peak_242,SPT5_T0_R1_peak_289,SPT5_T0_R2_peak_217	27,40,19,25	.,.,.,.	3.64398,4.52291,3.30756,3.59631	4.61534,6.12663,3.72632,4.38958	2.71175,4.05872,1.94663,2.50771
